id	Minimum free energy	Protein abundance
46_31231122_1	-12	27.0897611006504
46_31231123_1	-11.6	8.4710840828551
46_31311111_1	-12.8	4.46958882537297
46_31311112_1	-11.8	42.4167243710743
46_31311121_1	-12.9	19.2313340500951
46_31312111_1	-11.8	8.75608350166185
46_31331113_1	-12.8	10.8705006119221
46_31331211_2	-11.6	12.2274804629822
46_31331213_1	-12.1	18.7832402353273
46_32131221_3	-9.9	16.5042904569335
46_32132113_2	-8.2	29.1536812354849
46_32221113_1	-10.4	25.9111361206015
46_32231123_3	-7.7	76.8827262178889
46_32231213_2	-9	13.0569089061963
46_32311111_3	-11.5	NA
46_32311221_2	-9	16.6646342857819
46_32311222_2	-9.5	46.4692950562051
46_32321222_3	-7.6	46.6662799266117
46_32322113_2	-10.5	14.0964685742033
46_32331221_3	-9.9	11.0114487035448
46_33111111_1	-7	17.2896329091732
46_33111213_3	-7.1	36.9855353576073
46_33121111_2	-7.3	53.6188574288739
46_33121121_2	-7.3	55.8578385856477
46_33121211_1	-7.4	12.856803841276
46_33131113_2	-6.9	12.775987322407
46_33131122_1	-7.3	61.7261083113504
46_33131222_1	-7	18.6983491678054
46_33131223_1	-7	38.2000330501904
46_33211112_1	-7	61.1055863631966
46_33211213_1	-6.4	50.8196543493177
46_33231211_1	-6.8	26.1300307030096
46_33231213_2	-5.9	50.4054860277438
46_33231222_1	-6.8	40.7729594256062
46_33311121_2	-7.5	36.4721261618048
46_33321122_1	-7.5	45.3500175790392
46_33331112_1	-6.8	56.7063332914944
47_11111111_1	-13	39.7423906482601
47_11111112_1	-16.5	37.3452359529855
47_11111113_2	-12.2	23.9190568210136
47_11111122_1	-12.3	37.0787104653773
47_11111123_1	-12.5	19.2484757632303
47_11111211_3	-12	35.4545871318551
47_11111213_1	-12.9	35.3847171419145
47_11112111_3	-12.8	28.608231634802
47_11112113_1	-13.2	16.4522531026766
47_11112122_2	-12.3	60.5712605917867
47_11112123_1	-13.7	17.8834350027582
47_11121111_1	-12	23.5457205700352
47_11121121_1	-11.8	30.0128133143104
47_11121122_3	-12.6	59.2853520629939
47_11121211_1	-11.8	3.27865762566163
47_11121212_1	-11.8	13.7820798713692
47_11122112_2	-12.4	17.2364314815944
47_11131113_1	-12.7	31.4217684726665
47_11131122_1	-12.5	53.9147129674616
47_11131212_1	-11.6	52.4322081281385
47_11132112_1	-13.3	1.7427559474989
47_11132122_3	-13.2	18.9079914192121
47_11211123_1	-11.7	66.9195355257371
47_11211211_1	-11.6	66.3560775507824
47_11211212_2	-15.1	79.3226472361371
47_11211223_2	-11.6	48.1821436166335
47_11222121_2	-14.7	41.4677240130769
47_11231113_3	-11.8	29.220807892288
47_11231123_1	-13.1	21.1891870985771
47_11231212_1	-12	55.2325791627007
47_11231213_1	-11.7	19.0110896371548
47_11311111_3	-11.9	51.9509472642899
47_11311121_2	-12.3	70.0663730435273
47_11312112_3	-13.2	10.971398095879
47_11321111_2	-11.6	20.0762608445747
47_11331113_1	-13.3	8.22680745298057
47_12111112_1	-7.7	58.7528105562942
47_12111211_3	-9.5	22.2728762166122
47_12112113_2	-9.5	41.4704818168792
47_12121112_2	-9.1	11.2036950240231
47_12121113_2	-9.8	18.3936410951526
47_12121121_3	-8.8	66.3689632183268
47_12121222_3	-9.8	34.1134784391415
47_12122122_2	-8.6	32.5636915996121
47_12131113_1	-8.1	46.3702226870188
47_12131122_1	-7.8	41.4051520455778
47_12131213_1	-7.7	38.3190272919927
47_12131222_3	-7.6	21.7294592507723
47_12132113_2	-10.6	35.1346217717492
47_12132122_1	-8.3	27.0968565744128
47_12221123_3	-8.1	40.0923931335766
47_12231113_2	-9.2	70.4905329528928
47_12231213_2	-9.6	70.181867949215
47_12231222_1	-8.8	87.3412217460486
47_12311122_2	-10.5	80.9915477754438
47_12311222_2	-8.6	83.9941123278569
47_12321123_1	-8.2	23.9813130780148
47_12322121_2	-9.6	71.3315022955398
47_12332111_2	-7.7	75.5891698150656
47_13111111_1	-6.8	74.8417850501281
47_13111113_2	-6.4	37.0287149190271
47_13111121_1	-7.4	82.6484003743521
47_13111122_2	-6.6	46.9865711689099
47_13111211_2	-6.7	29.7074967152884
47_13111212_1	-7.5	39.0634052416942
47_13111213_3	-7.4	66.7068681494427
47_13112111_2	-7	74.8701426823252
47_13121113_3	-7.4	58.4574761512216
47_13121122_1	-7.1	82.075760992666
47_13121222_3	-7.5	68.9595081165287
47_13131111_2	-7.5	38.7567109634136
47_13131112_2	-7.5	32.3673051151758
47_13131113_2	-7	22.8793449247347
47_13131122_2	-6.8	44.5798501028411
47_13211112_1	-6.5	89.452211163334
47_13211222_2	-6.8	66.4869172866756
47_13212113_1	-7.1	63.980643434592
47_13212123_3	-6.9	69.2239457666336
47_13222112_2	-7.2	43.7254610849923
47_13222123_2	-6.6	45.7741850036472
47_13231112_2	-6.8	31.4809501674516
47_13311121_2	-6	83.3466483172177
47_13311213_1	-7.3	66.5167629196016
47_13312112_1	-6.5	87.4139743136247
47_13331211_3	-7.3	88.3791551659306
47_13332111_2	-7	87.5221807710092
47_13332123_2	-7.4	35.4294342330679
47_21111112_3	-12	32.7749701082812
47_21111123_2	-12.2	36.0393815002473
47_21121111_2	-13.6	14.5916352522769
47_21121112_1	-12	26.803018439787
47_21121123_3	-11.9	22.8720550315711
47_21131121_1	-11.6	51.8082457946906
47_21131123_1	-13.9	13.1002806007246
47_21131222_3	-13.2	23.6558260197952
47_21131223_2	-13.4	16.6337787788832
47_21132113_3	-13.5	2.86555240575295
47_21221123_2	-12.4	46.8385712300458
47_21231123_2	-12.8	22.5892739575073
47_21322113_2	-12	85.902583742735
47_21331213_3	-11.8	64.6544342185656
47_21331223_2	-13.4	46.9638643915835
47_22121112_2	-10.8	62.2608324616511
47_22131223_1	-8.8	16.19841928654
47_22331111_3	-9.1	32.6066329125296
47_22331213_2	-9.5	22.4562103772669
47_23131122_1	-5.6	72.7534560117123
47_23132112_2	-7	7.05449437704915
47_23132113_2	-5.8	18.7900538681354
47_23212112_3	-7.5	66.5766549756093
47_23231112_1	-6.5	52.9587550357749
47_23312112_3	-6.5	68.2261774049229
47_23321112_2	-6.5	93.4789263015063
47_23321222_3	-7.2	45.7023780064739
47_23331112_2	-6.7	83.7482677519371
47_23331113_2	-6.5	31.8985874317673
47_31111121_1	-12.1	82.700123610699
47_31111221_1	-12.3	55.1941650340841
47_31112111_2	-12.6	36.2697714174104
47_31131222_1	-14.1	43.3936253790369
47_31221221_2	-13.2	44.7286189318574
47_31231223_1	-11.6	16.5221055333696
47_31311221_3	-12.3	45.0311094706655
47_31321221_2	-12.2	74.1770386470077
47_31321222_2	-14.7	12.1189965706039
47_31331212_2	-15	15.1261700463498
47_32112113_3	-9.2	63.0066628948822
47_32311223_3	-8.2	71.8465915010227
47_32331212_2	-9.2	38.0992353215676
47_32331222_2	-9.7	34.2778707957243
47_33111113_1	-7	78.2655212223587
47_33121222_1	-7	68.0445499612848
47_33131122_2	-6.6	27.7007401755036
47_33211222_3	-5	85.418681598022
47_33311122_3	-5.8	71.3513052714168
47_33311221_2	-6.5	87.1227479047631
47_33331222_3	-6.6	84.7172684180941
49_11111111_1	-12.1	65.7947787848678
49_11111112_1	-11.8	45.3638509592166
49_11111113_1	-12.5	4.96694592498298
49_11111211_1	-11.7	69.3910780290894
49_11111212_1	-11.8	27.6745740649332
49_11111213_1	-13.2	4.84063477683831
49_11111222_1	-14.5	11.7216081830383
49_11111223_1	-12.1	72.1672560576563
49_11112111_1	-14.1	36.6533367260458
49_11112113_1	-14.5	15.475878470922
49_11112121_2	-11.9	70.6724146988958
49_11112123_1	-14.5	31.2689321936071
49_11121121_3	-15.6	31.5151052001556
49_11121222_2	-12.5	32.6982678697867
49_11122112_1	-12.4	73.8734925027983
49_11122123_2	-14.5	22.0538794565358
49_11131121_1	-12.5	49.1235277263141
49_11131211_1	-14.6	19.7264711668662
49_11131213_2	-17.9	NA
49_11131221_1	-11.7	54.1870007075253
49_11132122_1	-11.8	87.9098635586049
49_11211111_2	-11.7	40.1870273065631
49_11211122_2	-12.6	12.5868689097127
49_11212122_2	-12.5	12.6700106432859
49_11221112_3	-12.2	55.9943051759166
49_11221222_2	-11.8	22.7882370312662
49_11222112_2	-12	40.6226225145685
49_11231113_3	-13.2	41.9428070593295
49_11231211_3	-14.4	15.1871831619264
49_11232113_2	-13.7	13.895200834931
49_11311113_1	-12.3	67.841407296098
49_11311123_1	-13.4	22.3881121321524
49_11311213_2	-11.7	18.2401353097117
49_11312111_2	-11.7	6.29154117072568
49_11312112_1	-13.9	5.667046066958
49_11312122_1	-13.4	40.4451809618442
49_11321111_3	-13	5.35564048516585
49_11321121_2	-12.1	52.3224911483516
49_11321213_3	-12.4	3.23452943213615
49_11321221_2	-11.8	43.5449569056371
49_11322112_3	-11.9	50.2684512336472
49_11331112_1	-14.5	3.11012903239461
49_11331123_3	-13.1	15.5873540107829
49_11331212_1	-12.1	8.98794990353655
49_11331223_1	-12.8	43.0399669059642
49_11332123_1	-13.1	16.3496784854731
49_12111212_3	-9.2	22.7244808986544
49_12111222_1	-10.2	61.3774181209854
49_12112112_1	-9.7	52.6116137993254
49_12112113_3	-9.2	15.76845478723
49_12112121_2	-9.1	63.4130370766882
49_12112122_1	-11.2	17.859302821381
49_12121113_2	-9.2	59.6096875134898
49_12121221_1	-8.6	72.9482590875492
49_12121223_1	-8.9	53.0582095424684
49_12131121_1	-8.4	42.1591856234323
49_12131223_3	-9.5	55.6864545807142
49_12132111_2	-9.1	46.1831585540867
49_12132122_2	-10.4	40.0262107382156
49_12211123_3	-7.8	94.1652277375952
49_12212112_2	-9.7	42.6457341644585
49_12212121_2	-11.2	50.8151457656079
49_12221222_2	-8.9	54.5173111276967
49_12231121_2	-10.1	39.3861898501094
49_12231123_2	-10	30.1019978764509
49_12231221_2	-8	87.323022895745
49_12311112_1	-9.8	52.6722662234843
49_12311222_3	-10.1	75.5984686541548
49_12311223_2	-10.1	55.7396302658962
49_12312113_2	-9	43.8296545720219
49_12312121_2	-8.6	73.8243619991044
49_12312122_1	-7.9	62.8361157303824
49_12321222_3	-9	89.3840765902955
49_12322112_3	-10.2	54.6080228247179
49_12331111_2	-9.6	84.6406787204928
49_12331122_3	-10.5	65.1217659426184
49_12331213_3	-9	47.6056825020842
49_12332111_2	-8.4	45.3470573542856
49_12332112_2	-8.5	57.2813444759229
49_13111112_1	-7.1	57.8575512370067
49_13111123_3	-7.1	80.9687532562817
49_13111213_3	-6.5	76.8440282033076
49_13111221_2	-5.4	53.8238354771807
49_13111222_1	-6.2	88.8463247001961
49_13112112_2	-7.5	69.2201397432265
49_13121112_3	-7.5	58.2680355898312
49_13121121_2	-5.9	38.8967039065367
49_13121222_2	-7.4	98.1556306894928
49_13122113_2	-7.5	21.0697161887163
49_13122122_1	-6.5	33.0379923959926
49_13122123_1	-5.4	48.5345798098051
49_13131112_2	-6.2	74.4149044050403
49_13131113_1	-7.3	61.6839577917248
49_13131122_1	-5.9	88.3448941039047
49_13131212_1	-6.9	47.8094407138287
49_13132121_3	-7.3	70.249505663054
49_13132122_1	-5	86.5965362114021
49_13132123_1	-7.5	82.8633830760161
49_13212121_2	-6.4	80.6581150015252
49_13212122_1	-5.3	64.4562232233931
49_13212123_3	-7.1	92.5008777474402
49_13221122_2	-6.5	90.8605989832258
49_13221222_2	-6.8	77.0058721549266
49_13222113_3	-6.1	72.644018019476
49_13311113_1	-6.6	59.3799207500015
49_13311121_3	-7.5	66.9637369974652
49_13311123_1	-5.3	85.4943870298366
49_13311212_2	-5.8	59.9457206144319
49_13311213_1	-6.4	66.9690170476031
49_13311222_1	-6.6	94.3724728767737
49_13311223_1	-7.2	51.6125400850837
49_13321122_2	-6.1	79.156175635953
49_13321223_1	-5.4	NA
49_13322112_2	-7.1	56.7493000416119
49_13331122_1	-5.9	84.0341891426612
49_13331212_1	-5.8	65.0215573506836
49_13332113_1	-6.6	51.9774822479635
49_21121221_1	-12	78.4874468088495
49_21222111_2	-12.9	5.76863289027983
49_21322111_3	-13.3	15.6111147823648
49_22111122_2	-10.3	86.2612396870306
49_22122121_2	-10.2	84.2881282042284
49_22131222_3	-9.4	89.5038342284996
49_22222122_2	-8.5	28.3340230017286
49_22311122_2	-10.4	56.8133653730236
49_22311213_2	-8.7	33.270781295733
49_23111122_2	-6.6	97.2193371432244
49_23112122_1	-6.4	92.2728588136208
49_23122112_2	-6.9	64.6130933633223
49_23131121_3	-7.3	55.7490585884714
49_23131123_1	-6.9	91.8419022826769
49_23131211_1	-6.3	60.1327314031336
49_23131221_1	-7.1	94.9660615302334
49_23132113_2	-7	46.565379981242
49_23132122_1	-7.1	92.4988768896144
49_23211113_2	-6.1	87.2002668859827
49_23211221_2	-6.4	93.3429212522043
49_23212112_2	-7.3	40.7519621975853
49_23231211_2	-7.1	94.4523007647884
49_23311122_3	-7.3	96.966674506038
49_23311211_1	-7.5	86.3855562275688
49_23311212_3	-5.7	46.3109814423421
49_23321121_1	-6.5	83.409756795765
49_23321213_2	-7.2	77.1181052603458
49_23322122_3	-7.1	81.0371359062426
49_23332123_1	-6.4	85.4872228737478
49_31111112_2	-13.1	37.3695964875718
49_31111221_1	-12.3	14.5634448881101
49_31111223_1	-12.9	45.4949197685471
49_31121112_3	-12.6	46.4082257288799
49_31121121_1	-11.6	19.0724699199494
49_31121212_2	-13.4	37.6954360204823
49_31121222_2	-13.4	17.8696690134605
49_31131213_1	-12	29.5760258184975
49_31131221_2	-13.7	23.3609587843256
49_31132112_2	-13.5	NA
49_31132121_1	-13.8	81.7619871351109
49_31211111_1	-11.8	40.1897274792726
49_31231121_2	-12.1	78.1000090687082
49_31311121_2	-13.2	47.5459770645703
49_31312112_2	-13.4	5.93840820863752
49_31312123_1	-13	23.0627660726778
49_31331112_2	-12.5	13.7648980878967
49_32111223_3	-9.8	93.5684730494503
49_32122121_2	-8.3	93.7795308791977
49_32131123_1	-9	20.7014593187679
49_32131223_1	-8.7	97.890279327841
49_32221211_3	-10.2	39.8293567483187
49_32311113_1	-8.6	87.7238012365182
49_32311122_2	-9	90.9625143925968
49_32311211_3	-9.4	40.2469734651324
49_33111121_1	-6.7	89.7044890320198
49_33111211_2	-6.7	37.4688484139358
49_33111212_1	-7.3	51.1116626453756
49_33112122_1	-5.6	89.6687397229326
49_33121113_2	-7.2	78.8829306882196
49_33131113_2	-7.4	81.5869707083695
49_33131122_1	-6.8	50.4650635849571
49_33131123_3	-4.8	93.3603070036783
49_33211223_2	-6	79.3630107563579
49_33221212_3	-6.5	40.4962824227107
49_33221213_1	-5.9	65.5073356091752
49_33232122_3	-6.4	77.825890855059
49_33312112_3	-7	76.5935475991709
49_33321112_3	-6.7	79.7611623198908
49_33321122_1	-7	100
49_33321123_1	-7.1	79.7395701266402
49_33332123_1	-6.2	54.5707952675536
50_11111111_1	-11.8	11.5028259115326
50_11111112_1	-12.1	38.1910361066491
50_11111113_1	-12.1	64.2931617547654
50_11111121_1	-13	40.7642656811728
50_11111122_3	-12.2	80.2363636425165
50_11111123_1	-11.8	73.1971486551325
50_11111211_1	-12.3	60.1167651172213
50_11111212_2	-11.7	60.3626130195352
50_11111213_1	-13.3	28.5023075534781
50_11111222_1	-12.2	56.5154247267641
50_11111223_1	-11.8	39.6243389915981
50_11112113_1	-13.4	22.2786887373147
50_11112121_1	-11.8	65.0793525497702
50_11112122_1	-12.9	69.9953990530343
50_11121111_1	-13.2	15.1103255691713
50_11121112_1	-11.6	76.9426773103085
50_11121113_1	-12.7	44.0479179204925
50_11121121_1	-13.1	61.169363222482
50_11121123_1	-11.9	61.8086505016039
50_11121212_2	-11.7	53.3646277805121
50_11121213_2	-12.2	35.3556657924938
50_11121222_2	-12.6	54.156453264721
50_11121223_2	-12.3	52.1128130249251
50_11122123_3	-11.9	45.8572491066334
50_11131122_1	-12.1	55.036975927622
50_11131211_1	-12.4	51.046364320756
50_11131212_1	-12.4	76.2007650147448
50_11131221_2	-11.6	55.5570133692008
50_11131222_1	-11.6	47.2680993794114
50_11131223_3	-12.3	78.1164678900651
50_11132112_2	-11.8	42.8018682521154
50_11132122_3	-12.2	75.1453617709653
50_11211111_1	-12.1	16.3228317774025
50_11211112_1	-13	49.4937059951147
50_11211212_1	-12.3	67.4984317868698
50_11211222_1	-12.3	49.0815841714104
50_11212123_2	-11.9	85.8692002596128
50_11221111_2	-14.2	27.7915311077817
50_11222111_2	-14.5	7.26888649579732
50_11231112_3	-13.6	36.2128990504954
50_11231122_1	-11.6	51.906292586476
50_11231123_1	-11.6	86.0870050057909
50_11231213_1	-12.7	56.0832490055966
50_11232111_3	-11.8	54.054069771503
50_11311111_1	-12	55.1230601372694
50_11311112_1	-11.7	33.666444613732
50_11311113_1	-11.6	60.9871646552821
50_11311121_1	-12.1	61.192410386654
50_11311122_1	-11.8	97.329246573748
50_11311123_3	-11.8	94.7349493086517
50_11311211_1	-12	64.2934309656965
50_11311213_2	-11.6	53.441454568219
50_11311223_1	-11.9	31.0259463519787
50_11312112_1	-12.2	20.5727615726343
50_11321112_1	-12	26.7611700587243
50_11321113_2	-12.5	80.1253006609511
50_11321121_2	-13.3	23.1646645160433
50_11321211_2	-11.6	62.4047048788745
50_11322122_2	-11.6	66.8575961212445
50_11331111_2	-12.6	42.8080720661867
50_11331221_1	-11.7	38.9002075891428
50_11331223_1	-13.9	83.7691126482115
50_11332112_1	-11.6	18.8054789287218
50_11332122_2	-12.1	35.3902831634095
50_12111111_1	-8.9	39.5528883218412
50_12111112_1	-10.2	39.0059876836539
50_12111121_1	-10.3	55.387165776685
50_12111213_2	-10.3	66.9690854839368
50_12111221_1	-8.3	68.4172530317572
50_12111223_1	-11.5	88.9979061515405
50_12112111_2	-8.1	52.8405643029616
50_12112121_1	-8.9	59.720543296098
50_12121113_2	-10.8	62.3784801137861
50_12121121_1	-9.2	47.2946293315128
50_12121211_2	-11.1	22.0132890796852
50_12121212_2	-8	29.299991272273
50_12121213_2	-10.9	56.917052956604
50_12121221_1	-10.4	66.3194525246006
50_12122111_1	-11.3	83.6243063634089
50_12131111_1	-11.3	38.3262848667171
50_12131113_3	-10.4	70.3635227248601
50_12131121_1	-8.8	22.4735552250939
50_12131122_3	-11.4	24.7012187502545
50_12131221_1	-8.6	19.4775513087455
50_12132121_1	-10.6	43.7931995443968
50_12132123_2	-9	92.6308168138212
50_12211211_1	-8.8	65.466151242098
50_12211222_3	-9.6	86.5053464889677
50_12212112_3	-9.7	72.8561789932774
50_12232111_3	-9.8	49.8583345844677
50_12232121_1	-8.7	79.9317023137341
50_12311111_2	-8.5	56.6996530713899
50_12311112_2	-9.9	66.807346213908
50_12311113_2	-8.1	91.2010835208269
50_12311122_1	-9.3	79.0505245420897
50_12311211_2	-8.5	65.192532141768
50_12311212_1	-7.6	58.5793161181829
50_12311213_2	-9.3	70.1892534046986
50_12311221_2	-8.3	75.9395379139478
50_12311222_2	-9.1	77.712535117898
50_12312111_1	-8.9	33.7751792030222
50_12321121_2	-8.4	45.8029386362944
50_12322122_2	-7.6	73.229328862488
50_12331112_1	-9.9	56.1078429118984
50_12331122_3	-7.6	34.4183384302529
50_13111111_2	-6.7	66.8066391573489
50_13111211_1	-6.5	51.1035921391094
50_13111213_2	-6.7	44.2503891794829
50_13111221_1	-4.4	73.5360788309355
50_13111222_1	-7.4	76.4221749272556
50_13121112_1	-6.8	16.2139555385597
50_13121122_3	-7	63.8093248797975
50_13122113_2	-7.2	82.8142142721423
50_13122121_1	-6	48.9113463371428
50_13122123_2	-7	89.3091038374295
50_13131111_1	-7	32.4760705605103
50_13131113_2	-6.3	83.3135074518632
50_13131122_3	-7.4	86.7312735352115
50_13131211_1	-6	16.0180138872801
50_13131223_1	-7.5	82.6741474135339
50_13132111_1	-6.3	43.5961908069541
50_13132112_1	-7.3	63.8066603549389
50_13132122_1	-5.9	75.2877508362804
50_13211111_2	-7	71.5413091759028
50_13211123_2	-7	51.4648510167776
50_13211213_2	-6.8	77.8337631548105
50_13212123_2	-5.8	68.8188136306113
50_13221111_3	-6.1	91.2542329822074
50_13221211_3	-6.3	73.0182446958342
50_13221221_1	-7.5	97.2441403912973
50_13231111_1	-7.5	49.341263347299
50_13231211_1	-5.4	91.557277513766
50_13231212_2	-6.2	88.3197635182494
50_13232111_3	-7.3	33.7917616568268
50_13232112_1	-7	39.2735848202391
50_13232121_3	-7.4	16.9719415758045
50_13232123_2	-6.7	77.9372148673795
50_13311113_1	-7.5	84.6235763534361
50_13311211_1	-6.1	68.9070476540198
50_13311213_2	-6.3	50.2351271910662
50_13311221_2	-5.5	48.3973360671211
50_13311222_2	-6.7	82.3870718779922
50_13312111_1	-5.8	54.7585990775623
50_13312112_2	-6.7	90.2204301652216
50_13321111_1	-6.4	74.5416477349165
50_13321112_2	-6.3	37.9028879693084
50_13321122_3	-6.9	56.4048962627741
50_13321211_1	-6.6	63.5353489615786
50_13321212_3	-6.3	20.1540813601534
50_13322111_2	-7.3	48.2818059785087
50_13331123_2	-6.9	80.0935206761088
50_21111112_2	-11.9	21.3603692091044
50_21111122_2	-12.4	84.9719036428317
50_21111212_2	-12.4	52.8419988541415
50_21111222_2	-12.4	34.6972131922208
50_21112123_3	-12.3	28.8333031297359
50_21121112_2	-12.1	36.0933435701769
50_21121123_2	-12	35.3114177187634
50_21121211_2	-13.7	28.036259446819
50_21131111_3	-14	21.84008382468
50_21131121_2	-12.3	49.6160015334848
50_21131123_1	-14.2	47.5165580487974
50_21131211_2	-12.9	43.248120895337
50_21211223_1	-13.1	81.5510831999421
50_21311222_2	-12.4	46.3602956106711
50_21312121_3	-12.4	44.5362917768809
50_21312122_3	-12.3	54.7151848514941
50_22111121_1	-11	63.835689803752
50_22111211_2	-10.9	12.0889100222105
50_22121121_2	-10.5	31.3848259797394
50_22121221_3	-8.5	20.1212363401943
50_22122111_2	-9.4	39.3795203728109
50_22211111_2	-8.1	59.8281945268083
50_22221221_3	-8.4	51.0413634824558
50_22222111_2	-10.5	58.9818314920153
50_22232111_1	-10	60.2799225551876
50_22331111_2	-10.2	55.4942995472463
50_23111121_1	-4.8	70.4107893889804
50_23111223_1	-7	34.8262428602687
50_23121112_2	-7.1	45.6463894149844
50_23122113_2	-7.2	24.0801545748957
50_23131112_3	-7.2	26.2674491254612
50_23131222_1	-7.4	82.3466451107704
50_23132121_1	-7.5	92.7552821439538
50_23211121_2	-6.9	58.7998079166735
50_23211122_1	-6.3	83.6934931749663
50_23221211_2	-5.9	59.9139490402904
50_23231112_2	-6.8	36.0826138364785
50_23311113_2	-6.8	40.0909931444317
50_23311212_1	-7	63.4325719151678
50_31111112_1	-12.4	60.3997896145985
50_31111212_1	-16.7	15.1223248450994
50_31112113_2	-16.5	32.2925554313316
50_31112122_2	-14.5	9.34704931230374
50_31121213_2	-12.6	66.50420545847
50_31121222_1	-12.3	51.3330918629669
50_31131112_1	-13.5	50.4995082871667
50_31131211_3	-14.2	74.4634823547401
50_31132122_3	-12.2	19.7912501251924
50_31231213_2	-14	51.9698025849004
50_31231221_1	-15.6	18.1718317297407
50_31311122_3	-12	45.4131405925271
50_31321111_2	-12.6	15.2714095742438
50_32111112_1	-7.7	74.3144772883089
50_32111121_1	-10.8	96.0871826957763
50_32111211_2	-9.8	32.7957019305513
50_32111221_1	-10.3	65.9456924805693
50_32121213_3	-9.8	56.5236981330229
50_32121222_1	-8.2	94.0961173903185
50_32131213_2	-9.5	53.6253548911946
50_32211122_1	-9.1	48.7602772751852
50_32231221_2	-8.9	69.074824687183
50_32311223_2	-8.3	90.1239729061727
50_32312122_3	-11.3	78.4722149658619
50_32321111_2	-9	48.0728397180057
50_32331121_1	-10.1	91.008928828264
50_33111112_1	-7.1	68.8976078491785
50_33111121_1	-6.4	59.4309187335626
50_33111122_1	-6.6	78.2343185928609
50_33111222_1	-7	86.5096912847227
50_33112111_1	-7.1	75.5781371472433
50_33112121_2	-6.7	74.8119101363758
50_33121111_2	-7	69.8509797171069
50_33121112_1	-6.9	80.3032542549351
50_33121113_1	-7.5	82.5464444937289
50_33121123_1	-5.6	100
50_33121211_1	-6.5	28.7624943156139
50_33121222_1	-7	68.9621046902768
50_33131123_1	-6.6	100
50_33131213_1	-7.5	12.2977025687549
50_33211212_3	-7.3	77.5003572026698
50_33211223_2	-6.1	70.4553676132668
50_33221122_2	-6.4	30.6869738445482
50_33231121_1	-6.9	16.7663253546241
50_33231222_1	-7	93.9972406988924
50_33231223_1	-7.5	46.3228257902573
50_33232112_2	-6.8	66.2380912843201
50_33232113_3	-7.4	64.2691224312567
50_33311112_1	-5.5	79.7349943245819
54_11111111_1	-13	43.2596340798654
54_11111112_1	-11.7	30.1820458365451
54_11111113_1	-13.6	26.3556259027698
54_11111121_1	-11.6	41.6904070930291
54_11111122_1	-12.1	38.0038690455707
54_11111123_1	-12.9	49.5637525839686
54_11111211_1	-12.5	19.8163335175232
54_11111212_1	-13.9	12.8958677415961
54_11111213_1	-16.2	4.04608779222318
54_11111221_1	-12.1	6.28472307646308
54_11111223_1	-12.4	10.6226943032184
54_11112113_1	-11.6	13.2951279347437
54_11112121_1	-11.6	48.6800753593174
54_11112122_1	-12.2	32.9329636994891
54_11121111_2	-13.3	42.4029949134797
54_11121113_1	-12.3	25.8125200329638
54_11121121_1	-12.4	52.584015457785
54_11121123_1	-12.2	80.7178928257598
54_11121221_1	-13.7	42.7609265990104
54_11122113_1	-12.5	10.2955570303628
54_11122121_1	-12.5	43.9132971086697
54_11122122_1	-12.2	52.3485896907332
54_11131112_1	-13.3	28.4645676824328
54_11131113_1	-11.7	24.9004117998791
54_11131122_1	-13.3	42.6721106024995
54_11131213_3	-14.2	1.67115187608122
54_11132112_1	-11.6	6.49263942841842
54_11132113_1	-11.8	19.7264773108298
54_11132122_1	-11.6	49.8209123415042
54_11132123_1	-11.9	13.179958482464
54_11211111_1	-12.1	8.6900945082378
54_11211112_3	-13.4	28.1884607794384
54_11211113_1	-13.7	8.05947701789292
54_11211121_1	-12.7	9.90621796910463
54_11211123_2	-11.8	28.5719754116568
54_11211211_1	-12.4	12.5049191094378
54_11211212_1	-13.3	11.0402599795409
54_11211221_1	-13.1	8.77317580545132
54_11212111_2	-12	11.1229598068717
54_11212113_1	-15.5	7.87871326879289
54_11212121_1	-13	14.4172814083477
54_11212123_1	-12	33.9895277393139
54_11221123_1	-13.2	13.7694873490448
54_11221212_1	-14.7	55.4619775986002
54_11221223_1	-12	12.0683206482033
54_11222112_2	-11.7	36.1330694302806
54_11222121_1	-12.8	60.5781492778558
54_11231213_1	-11.7	15.6409190440817
54_11231222_1	-11.9	28.1881947974054
54_11231223_1	-11.8	83.0563376142463
54_11232111_3	-13.4	65.1775646704406
54_11232112_2	-12.2	14.2390167991018
54_11232121_1	-11.8	34.4903232913099
54_11311121_1	-12.3	25.0945510820137
54_11311122_1	-12.5	20.2069631432726
54_11311213_1	-13.3	37.310473566422
54_11311221_1	-11.9	56.293365470774
54_11311222_2	-14.5	11.1502622517594
54_11312111_2	-13.1	15.0960645269305
54_11321113_2	-12.2	16.8448039695245
54_11321122_2	-11.7	11.9451658472851
54_11321222_2	-11.9	42.37404227563
54_11321223_1	-12.5	9.830365037393
54_11322111_1	-11.6	13.1367078042059
54_11322112_1	-12.2	12.4716170788202
54_11322121_1	-12.3	10.6456938831443
54_11331123_1	-12.8	19.8181679196915
54_11331212_1	-12.6	20.4245527784879
54_11331223_2	-11.7	14.6661889113062
54_11332111_1	-14.6	NA
54_11332121_1	-12.8	29.3407997430423
54_12111121_1	-9.8	72.4760410204755
54_12111123_1	-10.1	32.8857746975933
54_12111211_1	-10.2	36.7592147166116
54_12111212_2	-10.6	59.9604975402085
54_12111213_1	-10.8	67.5701401168505
